UNIQUE_ID,cluster_number,Dataset
c8916192644093682231,494,CCS
c7008025313905591810,495,CEN
c4321300659868726044,495,CCS
c3543083207829607965,496,CEN
c4339140195385615229,496,CCS
c3181735083289991323,497,CEN
c5900686167318377905,497,CCS
c2287635511189977271,498,CEN
c6475265872109718872,498,CCS
c2115065035026021552,499,CEN
c3631990026615978415,499,CCS
c2693146644507676469,500,CEN
c7705986287061304392,500,CCS
c3215170540044707316,501,CEN
c7792421196017663819,501,CCS
c1466521079417824364,502,CEN
c5358868277819933060,502,CCS
c2203280530788093341,503,CEN
c4486519206521901112,503,CCS
c5929230818859325182,504,CEN
c4602513876605705615,504,CCS
c9220867850990082026,505,CEN
c7234820856791368135,505,CCS
c7283621156855693943,505,CCS
c4894596158245559023,506,CEN
c1798305382813954928,506,CCS
c8710765417059110670,507,CEN
c4642369266516972466,507,CCS
c3455222298161596795,508,CEN
c2404000805639748084,508,CCS
c5261895606461319207,509,CEN
c6502215109292973057,509,CCS
c4445472894076785202,510,CEN
c5354992810283064439,510,CCS
c8044687964511171520,511,CEN
c4094467331139162795,511,CCS
c8355175906660271635,512,CEN
c3326078501807756357,512,CCS
c1935075987060040656,517,CEN
c5203987334015718045,517,CCS
c3981945144808542202,518,CEN
c5350144501514313981,518,CCS
c6966425822760567766,519,CEN
c7500253421236814277,519,CCS
c5187782376629740831,520,CEN
c7538401177912312585,520,CCS
c4188643518814604847,521,CEN
c8615345460496323460,521,CCS
c6029296905955791774,522,CEN
c9332183130293951859,522,CCS
c3098024852688911952,522,CCS
c7213083862237313336,523,CEN
c2943126504283718590,523,CCS
c1512555015414668442,524,CEN
c8035059474521573483,524,CCS
c3838489938115889374,525,CEN
c4030619978035170312,525,CCS
c7261510231782858851,526,CEN
c1527949238240459210,526,CCS
c1632061556588858018,527,CEN
c3207354996628118245,527,CCS
c8522633998706833724,528,CEN
c6058895797251633975,528,CEN
c5153188748770377926,528,CCS
c4828553250830770115,529,CEN
c8208793475988792451,529,CCS
c5744824353597927586,530,CEN
c2492024741403513521,530,CCS
c5799165754301554456,531,CEN
c6527129450840462434,531,CCS
c2939979956434078159,531,CCS
c8514164920054494004,532,CEN
c5946442929765964286,532,CCS
c8559528437789576882,533,CEN
c6352404497289448574,533,CCS
c1416052424379633143,534,CEN
c8324894152866211748,534,CCS
c3300974070746628022,535,CEN
c8921347266080054088,535,CCS
c6166731899270451561,536,CEN
c4283710549252366197,536,CCS
c3884418047437583463,537,CEN
c4717327570474894542,537,CCS
c3605270687383949573,538,CEN
c5487212020824836034,538,CEN
c6430476787245793099,538,CCS
c1648577853167564296,539,CEN
c7831262696016927670,539,CCS
c6317037925459320844,539,CCS
c7225968220322277598,542,CEN
c6102489137822870501,542,CCS
c7871359559795572725,543,CEN
c2081358921428298569,543,CCS
c3301743640242839252,544,CCS
c4927280207677053759,544,CEN
c8749133137826502691,545,CCS
c5962514191970316721,545,CEN
c4024255700080214042,545,CEN
c2872931180558386316,546,CCS
c5318471666033415828,546,CEN
c4779740167210204844,547,CCS
c5249730259756090582,547,CEN
c4386990255792379408,548,CCS
c7199714206912429532,548,CEN
c6357138445269878266,549,CEN
c8215970542917059072,549,CCS
c4839459581611076780,550,CEN
c2464781298407231485,550,CCS
c3512513784668650169,553,CEN
c1321763212011596353,553,CCS
c4773219191760817305,554,CEN
c8137281865051466992,554,CCS
c2125992763852018749,555,CEN
c2396552762836680441,555,CCS
c8630334028755412507,556,CEN
c2987251137713779957,556,CCS
c5059536577375517152,557,CEN
c4706893497913371719,557,CCS
c1412056933010735775,558,CEN
c2327286550979456852,558,CCS
c2027096888868035554,559,CEN
c6017998893913436089,559,CCS
c1284546330152237067,560,CEN
c7035185491946578630,560,CCS
c8091093160614801926,561,CEN
c8180171493953686179,561,CCS
c7965556018367419409,562,CEN
c3454902389625017754,562,CCS
c3726938278155362115,563,CEN
c6697612840512411498,563,CCS
c5523372378332249405,566,CEN
c6652363468948639715,566,CCS
c2290061536147576259,567,CEN
c7564713902049414916,567,CCS
c7835684663586299665,568,CEN
c7093330682234316210,568,CCS
c1106811217160511287,569,CCS
c8390753628499743016,569,CEN
c3071016341769112337,569,CEN
c2241088071058095780,570,CCS
c1017303209104975890,570,CEN
c2436196061192093708,571,CCS
c7732472401251056535,571,CEN
c8326758539166954984,572,CCS
c2454258874926772659,572,CEN
c5425932547030984368,573,CCS
c6293602820275094625,573,CEN
c4375468634040091132,573,CEN
c6148302998104317046,574,CCS
c8848896592891718914,574,CEN
c7902618185022054803,575,CCS
c5011314171938063369,575,CEN
c3799829521883836316,576,CCS
c6798717640496335163,576,CEN
c2843309725719714844,577,CCS
c6372015514533048632,577,CEN
c6326968377479820427,578,CCS
c6415817010614479635,578,CEN
c7246288806379324025,579,CCS
c3539399086889271720,579,CEN
c3404617702658885482,580,CCS
c8662078906395654404,580,CEN
c1388477343007158633,582,CCS
c7294574881958896103,582,CEN
c6731241727954919700,583,CCS
c5396805426442867700,583,CEN
c6032506689241715242,585,CEN
c5476886396905603732,585,CCS
c8969769668642146029,586,CEN
c8099569639813325202,586,CCS
c1697339815644599530,587,CCS
c4143921632273654279,587,CEN
c8303942676475805057,588,CCS
c4085447584762533614,588,CEN
c4746487076516882448,589,CCS
c7559404034534794797,589,CEN
c2845750868117657535,590,CCS
c1848922388273004540,590,CCS
c2619983226687723911,590,CEN
c3528818724743993208,591,CCS
c1045536714290418704,591,CCS
c3341910775372164475,591,CEN
c3556655837343244132,592,CCS
c6090614449862399026,592,CEN
c5169858077635934497,593,CCS
c6659105948461675608,593,CEN
c8591755976183189565,594,CCS
c4001492087950847821,594,CEN
c8195041346293855942,595,CCS
c7304149971475615844,595,CEN
c3607371113022313435,596,CCS
c6345850112090633247,596,CEN
c2013538140742284670,597,CCS
c7331158573893780768,597,CCS
c3048894901144887426,597,CEN
c4394034187617992758,598,CEN
c4158135119560959923,598,CCS
c3622163968161154294,599,CEN
c4374751710234736996,599,CCS
c6206435206748264675,602,CCS
c7046903023561452332,602,CEN
c2269876034310041366,603,CCS
c3491484094793529383,603,CEN
c3484394512900731941,604,CCS
c3308792914386827036,604,CEN
c8382152460203299068,605,CCS
c5073782506669877065,605,CEN
c4484263057433879463,606,CCS
c7173597142767394530,606,CEN
c3893842458050291633,606,CEN
c8836606262306337414,607,CEN
c8045095667282438080,607,CCS
c7301847399978667331,608,CCS
c5087633436215686718,608,CEN
c3848644519806832902,609,CCS
c5626737417503920412,609,CEN
c7137694462960945637,609,CEN
c5569702163334937550,610,CCS
c8903166908149374695,610,CEN
c2880229787448073286,611,CCS
c4388876675586124871,611,CEN
c3640653281619350570,612,CCS
c3710909254416214969,612,CEN
c2148974349213488868,613,CEN
c9096736666064960642,613,CCS
c2986947696877077274,613,CEN
c9133437662952932736,614,CEN
c8064412836248762450,614,CCS
c3503856564686273014,615,CCS
c5341787260450007091,615,CEN
c8842454848894049236,615,CCS
c4304672105332069140,616,CEN
c2833197438750036559,616,CCS
c6600730202593238334,617,CEN
c6483262231719554066,617,CEN
c5953354639620238670,617,CCS
c7916119866956180656,618,CCS
c2412228598959077810,618,CEN
c2099291404457016725,619,CCS
c5355082097994033188,619,CEN
c3259221685815480254,620,CEN
c8492511474562316575,620,CCS
c1715694544888743905,621,CEN
c5830450603318406789,621,CCS
c8744932789637479754,622,CEN
c3342970621838375383,622,CCS
c3148325800627865309,623,CEN
c6640594923370020139,623,CCS
c4396289410433313122,624,CEN
c7734728131698796615,624,CCS
c4182513165307525948,624,CEN
c6374824102382493857,624,CCS
c4768714740416978628,625,CEN
c2560018992737227949,625,CCS
c7812427802720944860,626,CEN
c8066441177784921757,626,CCS
c3128115637349187277,627,CEN
c7356775401852685032,627,CEN
c3828666349282664348,627,CCS
c3856444062356967316,628,CEN
c7359897862481701013,628,CCS
c6807727800523237568,629,CCS
c6503739578907833049,629,CEN
c4061531026323649509,630,CEN
c1989844609206189723,630,CCS
c8092712284051673626,631,CCS
c7700551606193387804,631,CEN
c4003259744849553886,632,CCS
c7866474131523973515,632,CEN
c6656628870429302874,633,CEN
c6039876118422286424,633,CCS
c7585352110157033566,634,CEN
c9111445964693410925,634,CCS
c5287008280825603341,635,CCS
c3186579431205239936,635,CEN
c2519041431885018331,636,CEN
c8839246112408691291,636,CCS
c5367580592985115054,637,CEN
c6439017926038748984,637,CCS
c6254169675789217356,638,CCS
c9136103983414248369,638,CEN
c7051901619440877163,639,CEN
c2182303023662393926,639,CCS
c8233094779438953621,640,CEN
c8190364481984631021,640,CCS
c1397993878613135410,641,CCS
c8817246616144364434,641,CEN
c7491236277550298319,642,CEN
c3231187321149803927,642,CCS
c6113059463828358692,643,CCS
c7802155333102702951,643,CEN
c2763706597421588766,644,CEN
c6753994386031173233,644,CCS
c4406752260095054224,645,CEN
c8526338670046649039,645,CCS
c6217669016518562052,646,CEN
c5962050000960246820,646,CCS
c2868278440960356301,647,CCS
c8398387031055791257,647,CEN
c6719028558815069796,648,CEN
c5349415997178134259,648,CCS
c4594109212592017990,649,CEN
c7334796673054976168,649,CCS
c1502405881454676639,649,CCS
c4181672410892748811,650,CCS
c2408782730328071089,650,CEN
c3429904202377427623,651,CEN
c4765622947609332270,651,CCS
c2215535509892673301,652,CCS
c7135527798358624836,652,CEN
c1467529624864960119,655,CEN
c6570503302769216083,655,CCS
c5139752830239343596,656,CCS
c5212795012836335924,656,CEN
c3057975222122745940,657,CEN
c2161848311292429582,657,CCS
c8916599041663769528,658,CEN
c5771710541400875033,658,CCS
c2747200524335843488,659,CEN
c5242459179648331046,659,CCS
c3935514357577088798,660,CEN
c1360523912459053930,660,CCS
c4878678863382811015,661,CEN
c8391196845191915109,661,CCS
c8697474317141574263,662,CCS
c1810239610646726701,662,CEN
c1578807702148039175,662,CCS
c6791499151829933003,663,CEN
c7940284449806970606,663,CCS
c1802980727850497901,664,CCS
c8983610062343805122,664,CEN
c8209479329729964897,666,CCS
c5426808553856694461,666,CEN
c7544250148236726248,667,CEN
c6397879530248059758,667,CCS
c3704028289881467228,667,CCS
c5137960217399250861,668,CCS
c3684695575254203904,668,CEN
c2366079576338035935,669,CEN
c5170806977163946252,669,CCS
c4203789236033426454,670,CEN
c3495794832425331206,670,CCS
c8335513000260838840,671,CEN
c5861016974123474022,671,CCS
c6514573021464020124,672,CEN
c6746281111264526061,672,CCS
c7690934150398195075,673,CCS
c2837929943175220785,673,CEN
c3892418348818026645,673,CCS
c7352502875908248041,674,CCS
c2976776093157830671,674,CEN
c2145913114761285500,675,CCS
c4014600385731043931,675,CEN
c1124692395477392286,676,CCS
c6414409532227491242,676,CEN
c8565431522316006891,677,CEN
c1955215379499800891,677,CCS
c7762379057907550536,678,CCS
c2090005635529360338,678,CEN
c9096625368355158055,681,CEN
c3383339896278006560,681,CCS
c5450642936551995646,685,CEN
c1494828088600407915,685,CCS
c1633482040166205836,685,CCS
c4464773200268605851,686,CEN
c4130920604659607896,686,CEN
c8929446764185897704,686,CCS
c5296448745181645743,687,CEN
c5571318508308282378,687,CCS
c3321569192474225713,688,CEN
c3906335132864129263,688,CCS
c8627744173670739789,689,CCS
c4666743818884821041,689,CEN
c1300570308843026977,690,CCS
c6110938874574465762,690,CEN
c7534553029201748384,691,CCS
c3586831484792405191,691,CEN
c2958262260454450818,692,CEN
c1268803986683587453,692,CCS
c2827209266348379096,693,CCS
c1685160961742661215,693,CEN
c2282078185083351036,694,CCS
c6629025139325065095,694,CEN
c2294574508196483583,694,CEN
c3721745265896696929,695,CCS
c5895524128531986921,695,CEN
c6498882489764065252,696,CCS
c1901383499189904252,696,CEN
c2795676843813797511,697,CEN
c1706924065915957351,697,CCS
c7204545712539846165,698,CCS
c6092901787174298342,698,CEN
c2224301566702518915,699,CEN
c8522622022644903173,699,CCS
c8964933392839483493,699,CEN
c4481447401241198715,699,CEN
c7759820784381525516,700,CEN
c1038901641415325542,700,CCS
c1625163852668850614,701,CEN
c2527458123753382898,701,CCS
c4007433711457736579,702,CCS
c1959507617847337122,702,CEN
c5926351318385451380,703,CEN
c5878418123411369735,703,CCS
c3954104828890330459,705,CEN
c2299148887837662758,705,CCS
c8080605084405089880,706,CEN
c8589624739093899716,706,CCS
c8150745147615914718,707,CEN
c7576191239114098549,707,CCS
c8915405259338797446,708,CEN
c4852143944956068745,708,CCS
c7392022452091069485,709,CCS
c7909902904092702666,709,CEN
c2814911199469864076,710,CEN
c3258919202457034864,710,CCS
c4155684687195600528,711,CEN
c8970612631813962359,711,CCS
c8010676534743431851,712,CEN
c2265072846510881625,712,CCS
c9216158281242817422,712,CCS
c1944817956748919595,713,CEN
c6231913423389047959,713,CCS
c2135229413915409226,718,CCS
c7788447286368693231,718,CEN
c5896038436726591377,719,CEN
c4737736760779991458,719,CCS
c2663284320673540190,720,CCS
c7543337455774486200,720,CEN
c4522867740086887321,721,CEN
c8388680145568249859,721,CCS
c2459745010470773969,722,CCS
c8008350470306289130,722,CEN
c1637109841158886614,723,CEN
c7244223876401300945,723,CCS
c2705450002809153350,724,CCS
c4697149394555514580,724,CEN
c3992956737638297402,725,CEN
c7194848354667563068,725,CCS
c3853689780602674432,726,CEN
c4969021961467157783,726,CCS
c3500031824540066999,727,CCS
c1346668145894660441,727,CEN
c6913853621663740746,728,CCS
c2021910809265628510,728,CEN
c8028885497172896301,729,CCS
c7877724465183225152,729,CEN
c5999077153516340406,730,CCS
c8506445281248051591,730,CEN
c7942826812964909307,731,CCS
c8246560119664343183,731,CEN
c7492615038366016834,732,CCS
c8969775253746121830,732,CEN
c8784760269921718633,733,CCS
c6642421094140348438,733,CEN
c8967323183101120790,734,CCS
c1485687001753469701,734,CEN
c8640833714228808512,735,CCS
c5064671278750071540,735,CEN
c2025736666355090383,735,CEN
c4851087939812900574,736,CEN
c1464615214854629584,736,CCS
c3211331051878151299,736,CCS
c2604552940467667136,737,CCS
c5786673745310768646,737,CEN
c6725252864047701731,738,CCS
c1606728571005206429,738,CEN
c2721258252201106361,739,CEN
c2201388789624760627,739,CCS
c7416194729431584956,740,CCS
c6134707501087770407,740,CEN
c2917142361775413983,741,CEN
c4780808479200663516,741,CCS
c8742349385967148726,742,CCS
c7265458206340619166,742,CEN
c1162182828306452969,743,CCS
c7347747183496590790,743,CEN
c2871284506964363627,743,CCS
c8182110092554276181,745,CCS
c5105238828357076718,745,CEN
c1947957964569374140,747,CCS
c1338263836955305135,747,CEN
c4375156620048433384,748,CCS
c6815988882612257286,748,CEN
c6663815786557480620,749,CCS
c3440241253961855905,749,CEN
c3494673476068771820,750,CCS
c4030176974953543894,750,CEN
c4983144382169472351,750,CEN
c4299900798838681429,751,CCS
c4952702206590354817,751,CEN
c2163803742547579167,751,CEN
c3091792157148633061,752,CCS
c6265440591900485258,752,CEN
c1098986941844665127,753,CCS
c6690663953815478017,753,CEN
c4809034684514585705,754,CEN
c4568834715356205211,754,CCS
c4218977329946960825,755,CCS
c3080364129050288607,755,CEN
c8117433459687357548,756,CCS
c7460516109348081502,756,CEN
c6464522461691149923,757,CCS
c1067784760691888255,757,CEN
c1400924441622638858,758,CCS
c2246695026862741923,758,CEN
c1404719773966823308,758,CEN
c1971186739221112466,759,CCS
c8083348287413871452,759,CEN
c3601369802232890066,760,CCS
c1459723186533843775,760,CEN
c2218740457165535674,761,CCS
c1632122743298757410,761,CEN
c6933714327745403529,762,CCS
c6747255716778991911,762,CEN
c5660862053524477137,763,CEN
c3982712950052310169,763,CCS
c4584965386214509071,764,CCS
c8736095950516207671,764,CEN
c3826283145677038588,765,CEN
c8940129673583757121,765,CCS
c7747508977880464601,766,CCS
c1891653979315275751,766,CEN
c7734189248908182017,767,CCS
c7963697559820851192,767,CEN
c6769355747260602040,768,CCS
c1907094975677862728,768,CEN
c2837915368848972149,769,CEN
c1625444084696495165,769,CCS
c3172724168279168437,770,CEN
c8508273791285088938,770,CCS
c2306375051500277907,771,CCS
c1670991137825885928,771,CEN
c4179309393320691025,772,CEN
c1098339344760274188,772,CEN
c1518963752859521185,772,CCS
c8172975813731088366,773,CEN
c1874120575368885341,773,CCS
c7988849607690896111,774,CCS
c1505029116030371933,774,CCS
c8530662949963934713,774,CEN
c1816159506382911026,775,CEN
c7576156433995739964,775,CCS
c7746800644633244849,776,CCS
c5892884114720478974,776,CEN
c3090110822301465589,777,CEN
c4987415774887829011,777,CCS
c1027812915181671874,778,CCS
c6482015052592082603,778,CEN
c5835025131209258598,779,CEN
c2594091104105137297,779,CCS
c7766612118035370347,780,CCS
c5232851447026378828,780,CEN
c3380763476560273499,781,CEN
c2678900444109324184,781,CCS
c3597283728902892694,781,CEN
c2624854781449230213,782,CCS
c5425731755199931649,782,CEN
c4352899233720629703,783,CCS
c2417557405940524060,783,CEN
c7531117696091842599,788,CCS
c2432095913958743985,788,CEN
c5679073450092303907,789,CCS
c3581079504494291981,789,CEN
c6197424680547179539,790,CCS
c8869644452888317869,790,CEN
c3640861648614403572,791,CCS
c5971895952634702989,791,CEN
c4224892312942490229,792,CCS
c1025602589550409686,792,CEN
c4866638945947901621,793,CCS
c2454797266991150386,793,CEN
c5543114227716285583,794,CCS
c3466908065753514058,794,CEN
c2051931127191702188,794,CCS
c5804401687243576614,795,CEN
c4970787803398262368,795,CCS
